OV,RE,USU
194.1,243.2,448.9
209.5,297.6,448.9
193.5,309.6,448.9
204.6,244.3,448.9
237.3,357.5,448.9
263.8,352.1,448.9
281.6,346.5,448.9
261.4,350.5,448.9
277.1,279.6,448.9
275.5,274.3,448.9
324.7,272.2,448.9
308.6,339.9,448.9
344.3,345.4,448.9
324.5,494.0,448.9
364.2,330.7,448.9
333.9,376.5,448.9
332.8,346.4,448.9
346.6,389.3,448.9
347.9,354.4,448.9
336.4,368.6,448.9
338.3,394.1,448.9
355.0,322.9,448.9
336.7,352.4,448.9
323.2,387.8,448.9
333.4,501.6,448.9
325.5,529.8,448.9
374.0,509.9,448.9
321.8,459.4,448.9
344.1,390.5,448.9
354.1,392.4,448.9
335.4,410.6,448.9
374.4,422.4,448.9
326.0,448.0,448.9
333.0,418.2,448.9
366.7,420.0,448.9
365.6,387.3,448.9
350.4,418.5,448.9
359.5,453.9,448.9
333.6,459.3,448.9
355.9,440.5,448.9
334.0,456.3,448.9
344.3,355.3,448.9
342.7,351.7,448.9
335.9,388.8,448.9
341.4,405.7,448.9
319.4,420.6,448.9
317.0,461.9,448.9
342.8,377.1,448.9
329.6,367.5,448.9
305.5,477.0,448.9
301.3,442.3,448.9
301.7,434.1,448.9
333.0,434.3,448.9
303.3,406.9,448.9
301.4,400.3,448.9
306.5,396.6,448.9
321.8,394.4,448.9
302.0,331.3,448.9
311.5,395.4,448.9
321.1,393.8,448.9
303.7,374.5,448.9
308.0,400.5,448.9
328.9,326.9,448.9
310.1,369.6,448.9
340.1,357.1,448.9
304.5,355.8,448.9
338.4,399.3,448.9
300.7,357.0,448.9
332.1,385.4,448.9
317.2,315.0,448.9
313.0,352.9,448.9
289.0,375.0,448.9
326.5,304.4,448.9
291.3,303.1,448.9
283.5,293.8,448.9
252.7,243.9,448.9
202.4,213.1,448.9
184.7,207.8,448.9
184.4,210.5,448.9
184.6,220.7,448.9
197.3,261.1,448.9
183.2,308.5,448.9
189.2,303.6,448.9
206.6,253.5,448.9
181.8,255.2,448.9
181.8,244.7,448.9
220.7,252.1,448.9
198.0,249.2,448.9
181.6,249.6,448.9
200.3,243.8,448.9
180.3,305.3,448.9
203.5,306.6,448.9
185.1,302.2,448.9
200.8,205.5,448.9
178.8,205.6,448.9
185.3,207.1,448.9
187.6,205.4,448.9
214.0,204.4,448.9
216.9,212.5,448.9
194.8,249.5,448.9
231.5,354.7,448.9
283.8,346.6,448.9
247.9,405.7,448.9
255.5,401.3,448.9
246.1,338.0,448.9
268.8,351.9,448.9
268.2,330.8,448.9
299.2,350.0,448.9
315.1,366.6,448.9
311.5,423.1,448.9
313.6,395.5,448.9
317.3,387.7,448.9
340.5,368.3,448.9
319.3,360.2,448.9
329.0,398.9,448.9
329.3,453.3,448.9
317.4,326.5,448.9
350.4,374.0,448.9
324.9,371.3,448.9
329.5,402.1,448.9
346.4,424.5,448.9
330.7,394.4,448.9
353.8,426.4,448.9
374.0,424.5,448.9
344.0,422.1,448.9
417.2,387.8,448.9
355.6,382.7,448.9
362.5,367.5,448.9
355.6,437.6,448.9
342.3,380.1,448.9
350.4,329.0,448.9
356.3,339.9,448.9
355.1,380.7,448.9
320.6,418.7,448.9
348.9,388.9,448.9
321.3,414.1,448.9
336.2,392.3,448.9
365.5,387.5,448.9
327.1,404.1,448.9
347.0,331.3,448.9
332.8,334.4,448.9
320.1,361.4,448.9
333.1,344.5,448.9
323.9,373.3,448.9
338.4,387.3,448.9
314.5,418.8,448.9
321.6,364.4,448.9
332.8,426.1,448.9
298.7,393.8,448.9
334.5,370.7,448.9
308.2,398.1,448.9
318.6,364.8,448.9
318.9,407.0,448.9
317.8,357.8,448.9
321.0,313.4,448.9
317.8,347.3,448.9
304.8,331.7,448.9
298.9,357.8,448.9
320.8,357.5,448.9
301.1,393.2,448.9
297.0,341.0,448.9
314.3,374.0,448.9
308.1,361.9,448.9
309.5,337.1,448.9
293.2,366.4,448.9
311.0,328.3,448.9
285.3,316.1,448.9
317.2,322.2,448.9
284.9,321.8,448.9
285.3,277.4,448.9
317.1,276.1,448.9
272.9,325.8,448.9
186.6,267.1,448.9
197.3,210.6,448.9
181.1,211.6,448.9
214.7,250.7,448.9
180.5,251.3,448.9
181.5,248.4,448.9
182.3,255.1,448.9
186.4,260.8,448.9
216.9,260.1,448.9
180.3,254.8,448.9
181.2,247.3,448.9
178.4,314.4,448.9
179.9,207.5,448.9
215.3,207.6,448.9
179.6,206.6,448.9
184.6,210.4,448.9
199.5,207.9,448.9
182.0,208.8,448.9
197.6,251.8,448.9
179.4,252.4,448.9
194.9,252.1,448.9
203.0,307.8,448.9
180.2,315.2,448.9
196.3,256.8,448.9
246.2,317.4,448.9
232.6,352.7,448.9
232.0,352.2,448.9
250.8,371.5,448.9
247.3,348.3,448.9
240.7,350.9,448.9
272.9,364.2,448.9
298.3,306.1,448.9
318.8,325.1,448.9
308.9,413.8,448.9
306.1,386.3,448.9
310.3,384.7,448.9
311.0,406.6,448.9
343.2,404.9,448.9
319.1,374.3,448.9
319.0,404.7,448.9
335.1,413.9,448.9
324.5,576.9,448.9
358.3,569.1,448.9
341.2,548.3,448.9
331.7,504.3,448.9
324.3,489.7,448.9
352.7,508.9,448.9
341.1,377.5,448.9
331.9,370.8,448.9
356.4,387.2,448.9
332.9,360.9,448.9
357.8,392.2,448.9
362.3,455.1,448.9
377.4,441.1,448.9
341.4,423.4,448.9
327.8,405.1,448.9
372.8,444.1,448.9
369.2,569.7,448.9
324.1,617.7,448.9
314.4,655.2,448.9
351.2,602.6,448.9
332.3,545.4,448.9
320.8,520.2,448.9
356.7,487.9,448.9
347.0,617.6,448.9
358.8,527.9,448.9
312.1,553.0,448.9
310.5,515.3,448.9
306.5,516.8,448.9
310.6,542.0,448.9
340.8,488.1,448.9
299.6,469.2,448.9
327.3,441.9,448.9
301.8,445.3,448.9
335.9,451.6,448.9
331.9,483.9,448.9
322.3,423.9,448.9
304.4,442.3,448.9
302.3,413.0,448.9
322.2,423.9,448.9
318.6,424.9,448.9
298.5,404.9,448.9
335.1,415.0,448.9
299.3,418.1,448.9
312.8,407.0,448.9
318.9,458.8,448.9
325.2,455.4,448.9
292.7,363.4,448.9
319.5,354.3,448.9
295.7,351.2,448.9
311.1,331.9,448.9
285.4,334.9,448.9
304.2,333.0,448.9
280.1,396.9,448.9
303.7,406.1,448.9
264.6,364.5,448.9
196.0,324.7,448.9
212.3,351.1,448.9
195.0,403.8,448.9
215.5,407.7,448.9
191.5,322.2,448.9
191.5,301.2,448.9
209.9,278.5,448.9
192.1,300.4,448.9
190.7,281.7,448.9
192.7,305.0,448.9
194.3,340.1,448.9
190.9,318.6,448.9
208.2,344.5,448.9
221.1,344.8,448.9
187.1,400.0,448.9
195.5,374.5,448.9
197.7,342.9,448.9
195.4,350.8,448.9
213.4,344.6,448.9
190.8,344.1,448.9
191.6,321.5,448.9
193.3,276.5,448.9
227.7,303.0,448.9
192.1,275.3,448.9
218.0,344.0,448.9
262.1,373.5,448.9
247.7,469.8,448.9
251.3,475.8,448.9
263.0,456.2,448.9
241.7,428.9,448.9
290.9,410.9,448.9
304.2,356.2,448.9
305.5,392.4,448.9
309.1,372.5,448.9
353.3,394.4,448.9
317.9,410.8,448.9
353.2,428.8,448.9
333.1,375.6,448.9
332.6,366.8,448.9
315.4,364.8,448.9
336.0,422.6,448.9
316.4,466.6,448.9
334.1,462.4,448.9
315.7,401.4,448.9
315.8,411.4,448.9
317.4,434.2,448.9
316.7,412.7,448.9
312.4,416.1,448.9
354.9,403.9,448.9
309.6,397.9,448.9
323.6,391.6,448.9
328.9,419.2,448.9
334.0,390.2,448.9
313.9,419.0,448.9
314.8,463.3,448.9
309.8,462.7,448.9
320.4,401.1,448.9
309.7,434.4,448.9
363.8,430.5,448.9
301.0,398.5,448.9
327.8,400.9,448.9
323.9,429.9,448.9
309.4,420.3,448.9
322.4,425.2,448.9
330.4,387.7,448.9
303.3,324.7,448.9
311.1,324.5,448.9
300.9,331.4,448.9
296.3,327.9,448.9
296.6,374.5,448.9
330.9,303.1,448.9
302.5,402.5,448.9
315.7,357.7,448.9
302.6,284.0,448.9
294.8,311.2,448.9
309.0,279.8,448.9
283.4,341.2,448.9
318.4,287.8,448.9
284.2,283.9,448.9
316.1,276.3,448.9
284.5,295.6,448.9
282.5,259.9,448.9
277.2,281.5,448.9
290.2,281.5,448.9
300.3,276.5,448.9
283.5,324.6,448.9
322.6,276.7,448.9
293.7,272.8,448.9
287.8,265.8,448.9
312.7,265.1,448.9
314.2,263.1,448.9
283.7,260.7,448.9
300.0,260.9,448.9
313.9,261.6,448.9
286.5,266.8,448.9
320.2,263.1,448.9
184.4,195.3,448.9
183.7,195.3,448.9
199.2,131.8,448.9
181.7,132.9,448.9
176.9,135.4,448.9
195.6,136.5,448.9
181.2,135.2,448.9
179.1,130.7,448.9
197.2,130.7,448.9
200.9,135.9,448.9
177.4,131.5,448.9
185.2,193.3,448.9
221.2,190.9,448.9
181.6,191.1,448.9
180.1,131.2,448.9
182.1,130.7,448.9
188.8,132.5,448.9
204.2,131.6,448.9
184.8,134.1,448.9
175.6,136.4,448.9
179.4,128.4,448.9
181.1,131.5,448.9
196.6,192.4,448.9
182.1,192.5,448.9
179.6,250.7,448.9
184.0,200.5,448.9
178.4,212.2,448.9
182.1,235.8,448.9
197.2,247.8,448.9
187.6,250.0,448.9
171.0,269.4,448.9
190.7,256.4,448.9
169.7,265.9,448.9
170.7,251.2,448.9
190.1,255.5,448.9
187.3,310.4,448.9
170.1,363.0,448.9
195.7,331.2,448.9
173.2,325.5,448.9
172.6,331.5,448.9
173.1,335.7,448.9
211.7,390.7,448.9
173.6,369.0,448.9
174.8,323.9,448.9
211.4,275.7,448.9
169.3,279.8,448.9
195.8,302.6,448.9
230.6,304.4,448.9
232.0,298.9,448.9
275.4,336.8,448.9
228.9,308.8,448.9
237.7,285.2,448.9
245.0,258.2,448.9
235.7,348.5,448.9
232.7,310.5,448.9
250.9,313.3,448.9
251.4,261.4,448.9
236.5,262.6,448.9
241.1,327.0,448.9
238.7,293.4,448.9
235.2,298.3,448.9
257.0,263.2,448.9
244.7,296.1,448.9
245.2,267.9,448.9
235.7,281.2,448.9
254.3,278.7,448.9
232.7,253.2,448.9
234.6,289.3,448.9
194.3,284.2,448.9
181.3,225.6,448.9
200.3,230.3,448.9
188.1,234.2,448.9
211.1,235.7,448.9
208.7,241.6,448.9
193.7,272.5,448.9
210.8,242.8,448.9
207.9,265.8,448.9
191.0,262.1,448.9
194.6,275.0,448.9
209.6,291.2,448.9
192.9,293.8,448.9
193.0,234.2,448.9
232.5,239.8,448.9
199.2,230.2,448.9
190.8,231.6,448.9
209.4,229.9,448.9
192.4,187.5,448.9
219.0,193.3,448.9
193.4,176.4,448.9
211.2,177.9,448.9
198.9,147.3,448.9
187.2,206.0,448.9
229.5,205.3,448.9
192.1,147.8,448.9
209.1,152.3,448.9
197.9,148.7,448.9
188.6,134.6,448.9
191.9,128.5,448.9
192.6,128.0,448.9
230.0,143.5,448.9
195.0,133.8,448.9
189.6,127.6,448.9
227.6,189.6,448.9
198.2,183.1,448.9
189.0,126.8,448.9
207.1,128.9,448.9
191.9,125.6,448.9
191.0,129.1,448.9
193.2,127.9,448.9
212.2,136.4,448.9
192.1,131.5,448.9
194.5,125.9,448.9
214.5,126.8,448.9
193.8,185.2,448.9
215.5,182.5,448.9
191.8,187.5,448.9
210.4,131.1,448.9
194.5,143.6,448.9
200.8,126.0,448.9
227.6,128.9,448.9
191.6,171.8,448.9
198.2,169.9,448.9
201.6,172.1,448.9
225.9,178.3,448.9
188.3,238.2,448.9
194.0,240.7,448.9
201.5,241.6,448.9
184.2,182.4,448.9
202.1,189.4,448.9
199.4,187.6,448.9
201.5,190.6,448.9
183.7,217.3,448.9
199.5,243.7,448.9
188.3,277.1,448.9
187.9,289.5,448.9
181.1,308.0,448.9
180.4,226.5,448.9
182.0,224.5,448.9
184.7,223.9,448.9
200.7,222.1,448.9
180.7,235.6,448.9
204.0,230.8,448.9
209.9,261.5,448.9
234.2,270.9,448.9
250.5,331.4,448.9
232.9,241.6,448.9
256.6,245.9,448.9
232.3,241.6,448.9
250.6,278.1,448.9
255.4,269.3,448.9
248.0,247.0,448.9
234.3,240.1,448.9
271.6,297.8,448.9
231.7,306.8,448.9
245.7,287.7,448.9
252.8,242.6,448.9
234.3,232.9,448.9
246.0,240.1,448.9
251.3,243.6,448.9
233.3,260.9,448.9
239.3,246.8,448.9
250.7,244.3,448.9
228.2,247.8,448.9
257.3,306.6,448.9
251.8,301.8,448.9
231.5,303.9,448.9
248.1,246.5,448.9
227.5,229.3,448.9
228.7,241.5,448.9
247.2,224.2,448.9
236.6,191.3,448.9
235.2,195.2,448.9
239.7,202.4,448.9
254.8,199.1,448.9
232.6,250.7,448.9
216.0,247.3,448.9
239.3,247.6,448.9
218.6,193.6,448.9
251.3,192.7,448.9
221.3,192.8,448.9
219.6,185.7,448.9
216.7,182.9,448.9
214.8,195.0,448.9
235.3,195.3,448.9
235.8,196.1,448.9
215.5,139.5,448.9
235.6,134.7,448.9
216.5,136.2,448.9
225.8,135.8,448.9
227.0,135.3,448.9
222.4,135.7,448.9
250.9,140.9,448.9
215.2,194.1,448.9
216.2,195.1,448.9
213.6,137.0,448.9
233.3,138.1,448.9
213.6,134.3,448.9
235.1,133.1,448.9
219.8,131.7,448.9
215.5,138.5,448.9
235.7,137.0,448.9
214.7,189.3,448.9
232.7,191.0,448.9
235.6,133.7,448.9
243.7,265.7,448.9
268.8,249.5,448.9
287.5,249.3,448.9
291.0,252.8,448.9
266.1,312.4,448.9
282.7,310.9,448.9
261.3,260.3,448.9
280.0,259.7,448.9
284.4,256.2,448.9
283.8,257.9,448.9
263.0,256.7,448.9
268.2,318.4,448.9
283.1,357.4,448.9
285.4,400.3,448.9
269.2,403.7,448.9
298.6,402.1,448.9
274.5,374.5,448.9
307.0,375.3,448.9
303.5,386.6,448.9
312.5,381.6,448.9
299.1,440.5,448.9
334.9,445.2,448.9
310.4,444.8,448.9
330.0,441.9,448.9
307.0,401.5,448.9
335.9,395.3,448.9
321.2,396.9,448.9
321.5,394.8,448.9
321.0,430.5,448.9
356.1,494.4,448.9
339.2,463.5,448.9
339.2,463.5,448.9
339.2,454.5,448.9
354.7,401.8,448.9
323.6,409.9,448.9
340.8,411.3,448.9
318.7,417.7,448.9
342.8,406.5,448.9
326.1,411.6,448.9
321.3,443.5,448.9
345.9,498.1,448.9
320.1,504.2,448.9
320.0,432.6,448.9
343.3,431.3,448.9
342.4,418.9,448.9
322.6,474.7,448.9
318.7,433.2,448.9
321.5,431.2,448.9
369.9,486.8,448.9
316.5,434.4,448.9
354.0,323.8,448.9
320.8,479.2,448.9
334.9,542.4,448.9
339.5,510.6,448.9
349.7,437.0,448.9
314.4,461.1,448.9
300.8,434.7,448.9
358.1,501.3,448.9
338.3,548.6,448.9
312.1,554.4,448.9
311.7,513.5,448.9
310.8,452.1,448.9
336.8,425.0,448.9
301.7,461.4,448.9
300.3,449.4,448.9
334.7,427.9,448.9
305.4,425.7,448.9
326.2,475.1,448.9
325.0,522.1,448.9
308.4,464.5,448.9
348.8,444.0,448.9
315.7,408.8,448.9
298.0,408.3,448.9
314.9,409.1,448.9
300.5,363.5,448.9
314.5,367.2,448.9
315.3,359.3,448.9
315.9,363.2,448.9
304.8,365.7,448.9
287.2,366.8,448.9
304.9,307.6,448.9
285.8,313.3,448.9
285.3,318.4,448.9
321.5,308.6,448.9
187.2,268.2,448.9
197.2,316.5,448.9
183.5,363.9,448.9
179.6,367.0,448.9
178.5,319.6,448.9
196.3,263.9,448.9
176.9,263.7,448.9
176.9,269.5,448.9
176.2,267.2,448.9
175.7,259.8,448.9
176.7,265.6,448.9
196.5,267.3,448.9
177.9,262.8,448.9
176.0,319.9,448.9
175.4,319.4,448.9
211.4,267.1,448.9
178.3,263.1,448.9
196.1,306.5,448.9
173.5,261.3,448.9
193.6,279.7,448.9
173.9,321.1,448.9
173.9,315.5,448.9
202.6,361.5,448.9
207.3,278.2,448.9
238.0,335.5,448.9
237.0,352.8,448.9
260.4,346.5,448.9
250.1,362.1,448.9
243.2,363.0,448.9
294.0,399.3,448.9
310.7,396.4,448.9
294.7,348.5,448.9
301.0,354.6,448.9
303.5,359.6,448.9
300.5,399.9,448.9
299.9,385.4,448.9
333.1,385.7,448.9
332.9,388.7,448.9
324.8,412.6,448.9
346.3,425.1,448.9
362.6,406.0,448.9
360.0,422.1,448.9
320.8,348.1,448.9
387.2,432.7,448.9
323.7,406.2,448.9
320.3,404.2,448.9
372.7,488.2,448.9
338.2,484.5,448.9
341.5,493.1,448.9
361.3,521.7,448.9
329.5,516.4,448.9
336.4,549.1,448.9
354.9,525.3,448.9
326.3,559.5,448.9
357.1,524.4,448.9
332.4,515.9,448.9
363.3,533.0,448.9
319.8,470.5,448.9
335.5,470.0,448.9
315.0,456.8,448.9
319.5,458.4,448.9
318.6,525.7,448.9
351.4,558.0,448.9
316.2,550.6,448.9
337.1,565.4,448.9
344.8,478.2,448.9
316.6,475.4,448.9
397.9,498.4,448.9
325.0,493.5,448.9
331.5,457.2,448.9
323.8,461.3,448.9
324.2,512.9,448.9
330.8,509.2,448.9
311.3,427.5,448.9
309.3,440.3,448.9
319.1,419.2,448.9
330.7,419.1,448.9
331.6,449.2,448.9
327.3,470.6,448.9
325.5,467.4,448.9
330.6,458.8,448.9
305.6,405.6,448.9
307.8,383.2,448.9
310.8,442.5,448.9
327.1,416.0,448.9
302.7,469.9,448.9
314.8,464.9,448.9
313.7,434.3,448.9
335.2,398.5,448.9
297.5,406.9,448.9
292.2,406.6,448.9
288.4,375.6,448.9
282.3,370.6,448.9
283.7,374.7,448.9
301.5,377.9,448.9
297.6,411.7,448.9
196.2,395.6,448.9
204.8,369.6,448.9
180.4,333.2,448.9
178.0,337.2,448.9
197.4,311.1,448.9
180.8,335.1,448.9
197.5,334.5,448.9
178.8,381.4,448.9
176.7,381.1,448.9
175.5,380.2,448.9
193.8,378.8,448.9
193.8,330.3,448.9
179.3,331.8,448.9
174.5,332.2,448.9
173.5,299.6,448.9
179.7,300.4,448.9
197.1,377.3,448.9
176.5,354.7,448.9
194.3,355.0,448.9
171.7,363.5,448.9
172.9,304.1,448.9
176.5,306.2,448.9
194.3,309.5,448.9
179.9,308.8,448.9
239.4,398.2,448.9
226.5,414.5,448.9
243.6,419.3,448.9
235.1,492.1,448.9
239.1,483.5,448.9
254.0,480.4,448.9
257.3,408.7,448.9
329.6,406.6,448.9
303.2,425.7,448.9
305.7,441.3,448.9
325.9,434.9,448.9
334.0,469.2,448.9
342.7,500.5,448.9
331.2,469.6,448.9
323.9,518.6,448.9
343.0,425.6,448.9
343.0,454.8,448.9
322.3,475.9,448.9
321.3,442.3,448.9
337.2,419.5,448.9
374.3,467.2,448.9
327.8,417.8,448.9
370.5,465.8,448.9
319.4,460.5,448.9
351.3,484.8,448.9
346.4,458.0,448.9
330.7,484.9,448.9
369.6,552.8,448.9
327.3,528.9,448.9
337.7,517.4,448.9
320.2,501.3,448.9
322.6,531.1,448.9
328.6,473.6,448.9
338.3,450.4,448.9
341.7,427.1,448.9
331.5,481.9,448.9
317.7,436.0,448.9
348.1,446.9,448.9
316.1,451.2,448.9
320.0,464.9,448.9
352.7,469.8,448.9
312.8,477.5,448.9
315.3,423.4,448.9
357.5,456.6,448.9
328.9,502.4,448.9
311.5,399.4,448.9
330.4,389.6,448.9
308.2,449.8,448.9
312.6,415.3,448.9
299.3,416.5,448.9
310.1,431.8,448.9
318.5,443.6,448.9
345.7,351.4,448.9
306.4,385.1,448.9
319.9,365.6,448.9
319.5,327.4,448.9
321.1,368.1,448.9
322.9,359.2,448.9
329.1,444.1,448.9
328.5,436.9,448.9
304.2,414.6,448.9
300.1,360.9,448.9
317.9,390.8,448.9
297.2,412.9,448.9
295.5,409.4,448.9
315.2,391.6,448.9
317.5,348.4,448.9
305.3,404.4,448.9
285.1,396.7,448.9
302.3,408.0,448.9
282.7,351.7,448.9
282.5,300.1,448.9
185.5,286.4,448.9
203.2,286.5,448.9
184.3,310.0,448.9
201.3,291.9,448.9
183.2,251.3,448.9
179.6,335.9,448.9
179.0,332.6,448.9
198.3,340.3,448.9
182.4,284.8,448.9
179.0,285.1,448.9
199.9,309.7,448.9
180.9,280.4,448.9
179.0,311.9,448.9
179.8,284.0,448.9
176.2,343.5,448.9
212.9,336.1,448.9
182.3,367.4,448.9
180.6,362.1,448.9
0.0,276.5,448.9
0.0,308.4,448.9
0.0,287.0,448.9
0.0,308.5,448.9
0.0,292.8,448.9
0.0,295.0,448.9
0.0,395.9,448.9
0.0,450.0,448.9
0.0,425.9,448.9
0.0,456.0,448.9
0.0,368.5,448.9
0.0,381.6,448.9
0.0,377.7,448.9
0.0,379.4,448.9
0.0,416.2,448.9
0.0,439.0,448.9
0.0,441.6,448.9
0.0,473.2,448.9
0.0,396.6,448.9
0.0,363.3,448.9
0.0,397.4,448.9
0.0,415.2,448.9
0.0,408.5,448.9
0.0,402.4,448.9
0.0,380.7,448.9
0.0,429.2,448.9
0.0,468.6,448.9
0.0,468.1,448.9
0.0,417.1,448.9
0.0,388.1,448.9
0.0,389.7,448.9
0.0,391.8,448.9
0.0,387.0,448.9
0.0,421.3,448.9
0.0,408.6,448.9
0.0,346.0,448.9
0.0,405.8,448.9
0.0,449.9,448.9
0.0,400.2,448.9
0.0,384.1,448.9
0.0,417.4,448.9
0.0,357.8,448.9
0.0,409.0,448.9
0.0,526.7,448.9
0.0,589.9,448.9
0.0,403.8,448.9
0.0,468.8,448.9
0.0,468.5,448.9
0.0,499.8,448.9
0.0,434.6,448.9
0.0,444.5,448.9
0.0,387.2,448.9
0.0,412.8,448.9
0.0,376.0,448.9
0.0,373.9,448.9
0.0,406.0,448.9
0.0,372.2,448.9
0.0,364.9,448.9
0.0,377.5,448.9
0.0,423.7,448.9
0.0,421.9,448.9
0.0,335.5,448.9
0.0,331.8,448.9
0.0,352.7,448.9
0.0,352.5,448.9
0.0,329.5,448.9
0.0,357.6,448.9
0.0,359.2,448.9
0.0,355.6,448.9
0.0,313.3,448.9
0.0,362.9,448.9
0.0,331.6,448.9
0.0,365.8,448.9
0.0,307.6,448.9
0.0,349.3,448.9
0.0,345.4,448.9
0.0,353.7,448.9
274.3,330.1,448.9
181.9,282.3,448.9
181.7,250.5,448.9
182.0,306.8,448.9
177.4,333.7,448.9
214.4,336.9,448.9
178.7,284.4,448.9
195.0,249.3,448.9
179.2,280.1,448.9
174.0,280.5,448.9
179.2,280.6,448.9
196.4,336.6,448.9
201.7,334.6,448.9
175.6,307.1,448.9
174.8,337.0,448.9
195.4,253.3,448.9
182.4,279.7,448.9
198.2,280.4,448.9
176.4,279.9,448.9
193.6,276.5,448.9
176.3,280.7,448.9
176.8,281.3,448.9
191.5,299.7,448.9
174.1,333.8,448.9
187.4,339.4,448.9
204.0,365.1,448.9
247.3,371.1,448.9
228.6,365.9,448.9
221.1,366.0,448.9
266.6,327.9,448.9
215.4,407.8,448.9
255.9,425.5,448.9
276.5,429.1,448.9
306.5,458.4,448.9
300.6,379.9,448.9
332.8,383.5,448.9
297.7,516.5,448.9
300.8,549.9,448.9
302.6,511.8,448.9
321.4,429.8,448.9
311.4,310.1,448.9
325.7,500.7,448.9
328.7,526.7,448.9
326.1,495.8,448.9
311.2,503.8,448.9
310.3,498.6,448.9
331.0,455.3,448.9
313.4,428.6,448.9
364.8,464.2,448.9
314.9,459.2,448.9
322.7,455.7,448.9
313.0,459.9,448.9
333.9,429.6,448.9
325.7,404.1,448.9
329.6,399.9,448.9
306.4,434.6,448.9
302.2,352.7,448.9
300.7,436.5,448.9
307.3,374.4,448.9
326.4,359.3,448.9
302.3,372.7,448.9
307.3,488.3,448.9
304.8,421.4,448.9
354.7,434.1,448.9
306.0,360.6,448.9
316.7,345.9,448.9
327.2,333.0,448.9
308.5,420.2,448.9
331.2,409.0,448.9
305.8,429.2,448.9
318.8,431.0,448.9
295.9,396.2,448.9
289.4,419.4,448.9
302.8,368.7,448.9
291.8,400.4,448.9
306.7,410.2,448.9
294.5,430.0,448.9
297.3,300.3,448.9
277.4,348.1,448.9
284.5,290.5,448.9
301.2,376.7,448.9
279.6,412.3,448.9
297.7,410.3,448.9
283.5,370.8,448.9
283.9,313.7,448.9
283.6,345.5,448.9
324.4,345.4,448.9
282.0,337.1,448.9
297.0,332.0,448.9
281.0,294.3,448.9
301.3,375.6,448.9
284.0,383.3,448.9
288.7,379.9,448.9
320.4,326.0,448.9
285.0,326.5,448.9
310.0,325.0,448.9
258.4,228.9,448.9
222.8,177.5,448.9
180.1,205.6,448.9
176.7,265.9,448.9
174.8,265.4,448.9
191.4,261.1,448.9
177.6,174.8,448.9
174.8,177.4,448.9
177.3,216.8,448.9
174.6,207.3,448.9
191.7,211.2,448.9
170.9,175.3,448.9
172.8,175.5,448.9
191.6,232.3,448.9
170.3,262.1,448.9
190.4,264.4,448.9
191.5,207.1,448.9
175.9,208.3,448.9
191.9,208.4,448.9
180.7,210.5,448.9
169.9,208.0,448.9
172.7,207.4,448.9
190.1,209.8,448.9
173.2,263.3,448.9
191.9,272.6,448.9
172.5,296.3,448.9
191.3,328.9,448.9
190.5,303.1,448.9
170.9,285.9,448.9
167.5,239.8,448.9
166.4,276.7,448.9
200.4,280.7,448.9
162.8,288.8,448.9
187.1,392.0,448.9
212.1,378.7,448.9
193.2,349.4,448.9
213.3,306.4,448.9
215.2,335.4,448.9
198.5,311.3,448.9
198.6,304.5,448.9
212.8,308.0,448.9
213.4,411.0,448.9
199.1,371.3,448.9
198.7,400.3,448.9
198.4,283.1,448.9
233.5,309.0,448.9
196.2,328.8,448.9
210.1,285.6,448.9
258.0,344.4,448.9
261.2,373.1,448.9
257.5,356.0,448.9
259.6,364.6,448.9
277.2,324.8,448.9
281.2,358.1,448.9
265.7,380.3,448.9
258.3,344.3,448.9
278.5,337.2,448.9
280.2,338.3,448.9
277.9,401.4,448.9
257.9,383.6,448.9
257.4,404.6,448.9
261.6,358.5,448.9
275.7,273.6,448.9
260.2,307.5,448.9
259.3,312.5,448.9
257.2,301.9,448.9
254.1,300.7,448.9
255.8,353.0,448.9
256.1,355.7,448.9
197.8,381.3,448.9
217.8,354.4,448.9
198.2,328.5,448.9
215.6,332.8,448.9
198.1,302.6,448.9
232.5,325.4,448.9
204.2,392.1,448.9
239.4,437.9,448.9
197.3,411.7,448.9
221.4,384.9,448.9
222.9,437.6,448.9
203.5,384.7,448.9
203.3,284.2,448.9
221.3,249.4,448.9
207.8,243.0,448.9
204.0,245.2,448.9
222.6,230.4,448.9
206.6,204.4,448.9
223.4,295.9,448.9
201.3,291.8,448.9
170.5,258.2,448.9
173.9,235.9,448.9
191.3,183.7,448.9
171.7,152.2,448.9
173.3,183.5,448.9
173.1,188.1,448.9
171.3,229.4,448.9
205.6,284.5,448.9
169.4,237.3,448.9
203.8,271.0,448.9
172.1,231.7,448.9
172.0,213.1,448.9
192.7,183.3,448.9
194.9,184.9,448.9
173.6,215.6,448.9
170.6,208.1,448.9
192.9,215.5,448.9
173.4,271.5,448.9
186.5,238.1,448.9
186.5,217.0,448.9
170.1,181.2,448.9
189.1,211.9,448.9
188.9,209.9,448.9
174.0,220.9,448.9
195.8,271.4,448.9
179.6,263.1,448.9
172.6,267.0,448.9
188.9,178.4,448.9
169.8,212.0,448.9
186.3,212.1,448.9
187.3,188.8,448.9
172.6,212.5,448.9
187.2,213.3,448.9
176.4,267.6,448.9
196.1,237.3,448.9
194.8,235.7,448.9
168.9,189.1,448.9
163.1,231.5,448.9
162.6,235.0,448.9
185.8,234.5,448.9
163.9,235.0,448.9
