University Library (OV),Redwood Hall (RE),University Student Union (USU),Campus Store Complex (CSC),Jacaranda Hall (JD),Sierra Hall (SH),Parking Lot B1 (PL:B1),Parking Lot and Structure B3 (PLPS:B3),Parking Lot B4 (PL:B4),Parking Lot and Structure B5 (PLPS:B5),Parking Lot B6 (PL:B6),Parking Lots C6 and D6 (PL:C6D6),Parking Lot F5 (PL:F5),Parking Structure G3 (PS:G3),Parking Structure G6 (PS:G6)
186.59,279.08,42.27,96.35,303.07,57.62,514.904063,781.465,304.36925,624.1935,433.560281,222.182016,342.592938,376.176406,434.087875
245.26,364.14,57.48,127.33,394.21,81.48,626.489563,1000.12213,375.043094,763.42375,541.351,272.336938,427.169406,465.618219,532.501
284.78,426.74,67.9,150.64,415.17,97,682.874625,1111.98175,410.785844,833.642313,601.469,298.77875,475.083719,516.561063,581.598125
289.52,445.52,67.9,155.2,421.75,97,696.480938,1193.97825,447.737781,895.47925,646.735938,318.390969,497.485969,547.236063,596.981125
289.27,444.64,67.9,155.2,421.53,97,696.48375,1193.97775,447.741594,895.484,646.733125,318.393469,497.48375,547.240625,596.986438
283.25,421.11,67.08,152.33,413.75,97,696.495,1191.0955,430.217625,870.767313,646.743313,316.345344,497.49075,547.243625,596.9885
241.93,359.72,57.29,130.88,389.04,85.64,622.052188,1090.8975,374.684688,766.892438,598.182188,274.558219,471.98775,503.963531,541.232813
180.15,267.77,43.09,98.65,292.47,59.85,493.736563,898.544063,290.241625,613.161438,483.141563,212.914141,378.222219,413.034031,435.254594
103.28,151.92,19.08,56.37,159.13,32.8,329.984844,650.81125,196.859219,423.482,332.756719,150.310266,266.893969,297.025531,302.419031
31.9,46.58,4.74,16.1,47.19,9.85,158.353719,348.838594,94.9823203,209.347813,160.726281,68.4634922,134.798344,160.093375,154.218125
7.69,11.33,1.77,4.1,12.19,2.59,17.4034238,83.6149922,12.4246025,30.6997754,25.0897871,8.92860742,19.8464746,35.2280977,26.5470957
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.052722885,0.08401474,0,0.064785736,0,0.02075248,0.038369041,0,0.047633465
8.77,12.91,2.02,4.68,13.89,2.95,41.3824336,57.9534141,24.7117676,48.6191719,29.907791,17.1417793,23.6396191,27.4016289,34.520543
38.67,56.11,7.03,17.75,59.76,10.23,158.725953,219.537328,91.4073359,188.867234,123.730195,67.1984688,101.09907,112.493664,132.977984
112.35,165.14,23.74,54.28,180.11,32.4,275.376938,415.886688,161.981875,335.015,230.941203,118.91257,184.060563,203.282172,233.579438
186.3,278.64,42.22,96.2,302.68,57.53,494.055906,759.448813,293.6655,601.135,419.121281,214.148719,331.002063,362.476594,418.330813
246.67,366.29,57.85,128.04,395.56,81.98,620.607875,989.915438,371.193375,756.653875,534.08725,269.434719,423.125438,460.890188,527.929188
284.86,427.02,67.9,150.79,415.26,97,696.492375,1176.32538,435.779469,880.284813,635.736938,314.619594,497.496,543.568125,596.746563
290.87,450.9,67.9,155.2,423.68,97,696.487625,1193.98925,444.123688,891.796688,646.742438,318.395188,497.492469,547.238688,596.989813
290.38,449.08,67.9,155.2,423.14,97,696.485875,1193.98563,447.740344,895.487063,646.731438,318.392969,497.489438,547.236063,596.987188
282.72,420.32,66.96,152.19,413.54,97,695.152813,1187.07275,423.728438,857.894625,646.492188,311.046188,497.490094,547.173938,596.394188
241.37,358.9,57.15,130.57,388.34,85.45,607.241563,1067.26988,367.077156,751.098063,584.425125,268.818594,461.597188,492.853063,530.516438
179.17,266.31,42.86,98.12,290.89,59.52,489.223469,891.237563,288.017094,609.339938,480.160156,210.350016,377.319031,409.029219,432.613188
102.81,151.23,18.99,56.12,158.41,32.65,323.831281,635.401875,192.440094,415.113813,324.034156,146.771,260.352531,290.947594,296.469156
31.37,45.8,4.58,15.82,46.36,9.79,157.939344,346.991063,94.8075234,208.652531,160.488922,68.3698203,134.427688,159.202594,153.650438
7.69,11.33,1.77,4.1,12.19,2.59,18.1827852,84.8125234,12.87004,31.4856348,25.5752012,9.24638867,20.7490547,35.7532773,27.0746699
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.96,13.2,2.06,4.78,14.2,3.02,18.4668086,31.1772695,11.2573633,22.7821289,16.877543,8.11971338,13.300874,14.5795186,16.0639336
36.27,54.89,6.94,17.45,58.47,10.12,69.7011406,117.058859,42.5504063,85.8624219,63.2599414,30.6054824,49.7237617,54.5167109,60.5130977
108.96,160.11,23.05,52.71,174.57,31.58,293.984094,439.157344,172.148156,357.27825,244.492984,126.510563,194.953641,216.097828,249.055688
181.44,271.39,41.11,93.69,294.78,56.03,500.70275,764.727,296.511969,607.195125,423.35425,216.604078,334.291563,366.983,423.268625
238.6,354.28,55.95,123.88,386.23,79.28,614.820438,981.55425,366.595563,748.084375,528.020938,267.191156,417.896063,457.832031,522.661781
276.29,410.4,65.38,144.93,410.3,96.28,693.364313,1128.81175,418.897031,846.4915,610.162688,302.907719,483.829156,525.185813,589.624188
287.03,435.63,67.9,155.09,418.33,97,696.481188,1193.98488,447.410188,895.486,646.739125,318.395625,497.488406,547.238375,596.99175
287.06,435.89,67.9,155.2,418.49,97,696.49225,1193.97013,447.74175,895.484313,646.737688,318.394219,497.483781,547.238188,596.985063
275.28,409.24,65.19,148.76,410.28,97,696.492563,1193.42613,432.9585,872.555063,646.742875,317.134375,497.492156,547.239188,596.991125
235.6,350.37,55.8,127.48,380.51,83.45,620.782375,1094.35225,374.918313,767.909125,598.074188,275.910656,473.077219,503.878813,543.074375
173.96,258.56,41.6,95.24,282.32,57.78,492.892313,895.65675,289.905094,612.960063,481.542625,211.944563,377.452188,412.02075,434.371563
92.72,136.44,17.87,50.35,143.03,29.42,328.636531,648.015,196.079844,423.365438,333.076813,149.369078,266.660125,295.721906,303.148719
31.7,46.6,5.6,16.27,47.74,10.24,155.178656,335.672875,93.7448516,204.545938,158.173188,67.1678203,130.701453,153.665266,149.139922
8.47,12.48,1.95,4.52,13.42,2.85,19.3973594,82.6787422,13.4668213,32.3070547,26.7949336,9.89146484,21.7944023,35.0632578,27.2046484
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.05,11.85,1.85,4.29,12.75,2.71,42.9815,57.5219063,25.8199238,50.0344297,28.9163164,17.579377,22.8912207,26.9603496,35.6151953
34.15,51.05,7.4,17.3,54.15,10.3,188.693891,237.414813,105.293383,220.758047,137.523594,78.2936172,113.896852,128.670227,156.249172
105.46,154.7,22.3,50.99,169.01,30.49,343.984844,479.909938,196.425328,416.52025,273.83725,147.319359,221.130266,245.003516,288.781094
141.26,210.77,31.79,72.81,228,43.68,486.647688,741.712563,286.379906,591.038688,409.162156,210.143016,322.92575,355.034594,410.670875
237.07,351.87,55.58,123.08,383.84,78.75,602.598688,962.712875,361.0755,734.0955,520.787906,262.912906,411.180438,448.063781,511.787406
276.31,410.48,65.4,144.93,410.39,96.34,677.143938,1098.85175,408.563781,825.09775,596.340875,296.799875,470.633656,513.470031,579.11975
108.05,159.67,25.16,57.88,173.19,37.19,696.489563,1192.59375,443.866188,890.309688,646.251375,318.186813,497.4905,547.244625,596.987438
286.94,435.27,67.9,155.11,418.38,97,696.48375,1193.98125,447.409563,895.148563,646.737063,318.396875,497.485844,547.238563,596.989375
274.25,407.89,64.96,148.23,409.92,97,696.493375,1193.22988,434.919,881.229438,646.741375,317.302969,497.487438,547.240625,596.987563
70.24,103.62,16.24,37.54,111.3,23.87,622.318688,1096.32938,375.224781,768.60675,598.467563,275.71325,473.679313,505.41225,543.397313
118.64,176.72,28.16,64.74,190.9,39.3,484.101781,884.653375,283.503656,601.945375,473.968844,208.829656,373.806438,406.647781,428.720438
45.1,66.53,10.21,24.06,71.27,15.11,328.430094,644.219813,195.541531,421.671406,330.274844,148.921094,264.889656,294.342938,301.366781
27.41,40.32,6.16,14.58,43.24,9.19,151.727703,321.7885,91.1274375,198.290203,152.6755,66.0486953,126.683211,147.534625,144.885875
8.85,13.03,2.03,4.72,14.02,2.98,20.8036836,79.3415625,14.0964248,33.012043,27.0775938,10.4832412,22.6329883,33.9405039,27.1562852
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.052964684,0.084475792,0,0.065052864,0,0.020871744,0.03853149,0,0.047846573
9.43,13.88,2.17,5.03,14.94,3.17,42.3853359,56.0545039,25.3147148,49.0089688,28.0436719,17.2300293,22.0664707,26.220209,35.0308125
35.8,54.13,6.92,17.31,57.76,10.09,188.73475,235.820219,104.995898,220.993109,136.541984,78.1160078,113.935836,128.401914,156.148922
107.52,157.72,22.75,52.03,172.28,31.2,346.025875,485.065031,197.536906,419.372906,277.196563,147.806359,223.263234,246.687422,290.988188
180.26,269.63,40.85,93.23,292.87,55.11,502.885,763.878688,297.884063,610.131625,422.319625,217.388531,334.818656,367.407938,425.671313
239.78,356.03,56.22,124.47,387.65,79.67,631.3185,1009.95319,376.940313,770.52925,544.891625,275.758938,431.040656,470.109563,536.759938
279.07,414.6,66.06,145.42,411.62,97,696.492688,1158.66563,430.041844,869.63475,629.465,313.022406,496.282406,537.962813,593.142063
287.93,439.33,67.9,155.2,419.72,97,696.487625,1193.98138,446.827813,895.48925,646.74025,318.391813,497.487875,547.24125,596.981688
287.87,439.18,67.9,155.2,419.76,97,696.487813,1193.98225,447.738719,895.489,646.733938,318.39475,497.483563,547.236813,596.98125
275.04,408.88,65.13,148.62,410.15,97,696.494813,1191.81188,430.033688,868.127625,646.741938,313.786281,497.492125,547.245063,596.994813
237.49,353.18,56.25,128.5,383.55,84.12,609.071188,1071.969,367.518594,753.127438,587.20775,270.066969,462.692688,494.591813,532.93375
176.52,262.34,42.21,96.65,286.53,58.65,473.090781,859.511938,276.614719,588.363625,460.514063,203.520375,362.890844,395.090281,416.797969
102.12,150.2,19.07,55.72,157.69,32.43,325.088438,639.286188,193.862484,417.621906,326.206188,147.635047,262.66,292.433625,299.216
31.69,46.25,4.62,15.97,46.82,9.89,157.244922,344.796031,94.3996719,208.089719,159.308531,67.635,133.179453,158.591563,152.917328
7.63,11.23,1.75,4.07,12.08,2.57,18.1709121,84.2103828,12.8439561,31.4517773,25.3539609,9.24704785,20.8456875,35.5156094,27.0434355
0,0,0,0,0,0,0.054259518,0.086668671,0,0.066705528,0,0.021473883,0.039460762,0,0.048987141
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.053013351,0.084554451,0,0.065152901,0,0.02089329,0.038579399,0,0.047900482
8.13,11.97,1.87,4.33,12.88,2.74,41.1395273,57.9118125,24.6813711,48.3062188,29.6404609,16.997375,23.289627,26.9759785,34.2454688
35.12,52.78,6.54,16.57,56.42,9.48,184.455828,236.858172,103.415289,216.699734,135.509453,76.9562188,112.711813,126.780188,153.518438
112.16,164.55,23.69,54.15,179.86,32.26,344.973875,478.943219,196.347563,415.748844,274.249188,146.920484,221.494297,244.822734,289.089625
187.24,280.13,42.45,96.85,304.37,57.27,498.770719,760.523938,296.078156,605.973,419.414,216.405141,331.280188,364.816969,420.914281
247.06,366.84,57.93,128.24,395.66,82.09,609.456938,974.81325,365.126313,744.109625,526.988938,265.94425,417.054656,455.661281,519.428406
284.87,426.93,67.9,149.84,415.28,97,674.979063,1093.97663,406.645969,823.014125,594.093625,295.550031,467.944156,510.039219,575.447375
291,452.13,67.9,155.2,424.4,97,696.491563,1193.12988,444.212906,891.224125,646.742813,318.396438,497.49425,547.2445,596.9875
291,452.5,67.9,155.2,425.01,97,696.486688,1193.9805,447.743938,895.488188,646.741188,318.395,497.490156,547.237125,596.993438
285.23,428.75,67.9,153.76,416.13,97,693.5475,1184.196,422.644469,852.495563,644.438313,309.637375,497.494969,546.77625,596.897188
247.35,367.82,58.58,133.82,395,87.59,591.812625,1039.82869,358.017156,732.062875,567.103625,261.783859,447.715313,479.499094,514.918344
185.51,275.77,44.39,101.62,301.3,61.64,464.272969,844.124688,271.604156,576.998125,453.117344,199.865625,356.749625,387.848438,409.26675
108.53,159.65,20.06,59.3,167.73,34.48,307.508563,598.682563,184.308453,393.84,307.44225,139.2235,245.669828,274.149,280.89575
32.11,46.16,4.13,15.85,46.68,9.72,143.704594,306.759344,86.4143047,188.237766,145.047234,62.5971328,119.737867,140.230766,137.454125
6.53,9.63,1.5,3.49,10.35,2.2,19.2803203,75.8898203,13.0485752,30.9507598,25.5669199,9.78523242,21.2680195,32.4395215,25.6518008
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.053405651,0.08523468,0,0.065638046,0,0.021073736,0.038854622,0,0.048217053
6.97,10.27,1.6,3.72,11.04,2.35,39.6368164,56.0927344,23.8566348,46.7872813,28.7541719,16.4598418,22.4932148,26.0964023,33.0233008
35.69,53.71,6.58,16.76,57.5,9.51,133.590547,198.825406,79.0500156,161.3255,110.18618,57.3590117,88.0924219,97.9709297,113.150461
116.07,170.27,24.48,55.94,186.2,33.15,346.627656,493.353438,198.485078,421.254125,280.512719,149.022375,224.561844,248.499641,291.450656
192.47,287.95,43.64,100.02,312.86,58.87,468.262188,720.238,278.387813,568.112188,397.251188,203.156844,313.242219,344.070688,397.360875
252.7,375.27,59.27,131.15,398.14,83.98,611.448125,975.20975,364.84625,742.475313,526.763,265.292875,415.923313,454.237375,518.003625
286.66,434.15,67.9,152.77,417.79,97,696.494563,1140.37725,422.2215,858.048875,620.5355,308.946031,489.017375,530.559,592.884938
291,453.11,67.9,155.2,425.83,97,696.484688,1193.98663,445.498125,894.249813,646.739688,318.395063,497.490313,547.238438,596.987625
291,452.91,67.9,155.2,425.63,97,641.932938,1079.427,396.376063,787.128813,586.402188,284.440469,463.435531,502.704594,554.77925
285.32,429.15,67.9,153.84,416.32,97,670.322,1143.81475,408.178563,824.159625,625.956438,299.228031,493.807906,531.503563,581.672938
246.83,367.08,58.47,133.57,394.69,87.44,408.088594,706.349813,249.119438,504.9995,385.298906,180.940531,304.40525,328.872906,357.125625
184.44,274.14,44.12,101,299.46,61.28,441.30075,797.463313,261.751547,549.516875,430.049594,191.679266,338.621781,367.685031,389.029031
107.53,158.15,19.9,58.75,166.16,34.15,272.954531,520.095063,163.999844,346.542,270.583406,123.240555,216.119172,239.463938,247.353172
31.54,45.29,3.99,15.54,45.79,9.52,155.844734,327.073156,94.0392578,202.888672,157.153188,68.2173516,129.43532,149.892656,147.998
6.47,9.53,1.49,3.45,10.25,2.18,22.7224512,81.1640469,15.1649805,35.0389609,28.8658945,11.2760117,23.9468145,34.9310117,28.4677012
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.053290737,0.084911423,0,0.065519257,0,0.021005432,0.038783955,0,0.048140808
7.4,10.9,1.7,3.95,11.72,2.49,39.9685234,52.5778789,23.8702715,46.1289531,26.1481328,16.1714121,20.5564395,24.436375,32.8322461
34.41,51.82,6.38,16.21,55.45,9.23,180.815906,223.917813,100.302805,210.709703,129.455578,74.3655156,108.493547,122.147094,148.456844
112.6,166.65,23.98,55.11,182.2,32.83,345.710688,475.736594,195.584219,418.101156,273.667125,147.443391,220.487406,244.307297,288.352531
188.78,282.39,42.79,98.27,306.76,57.72,496.221031,748.629063,294.087969,600.863,415.279719,214.121641,328.625875,360.471563,418.110125
249.17,369.99,58.43,129.34,396.58,82.8,625.64525,998.252188,374.853656,762.73125,539.316625,272.396469,424.63425,463.499875,531.4705
285.28,428.64,67.9,150.51,415.79,97,696.491,1152.64525,426.500844,868.554875,625.714375,310.830344,494.620563,537.20625,594.018375
291,452.41,67.9,155.2,424.8,97,696.489,1193.98313,447.250906,895.486,646.741625,318.393156,497.489719,547.241563,596.987875
291,452.38,67.9,155.2,424.82,97,696.485375,1193.98638,447.742781,895.489063,646.739375,318.395563,497.492719,547.239188,596.983125
285.13,428.34,67.9,153.67,415.97,97,694.75875,1187.38463,422.147719,857.138813,646.046938,310.744,497.49275,546.421125,596.589313
247.47,368,58.6,133.89,395.1,87.63,610.25325,1070.04363,368.226594,753.163563,586.4815,269.783969,463.9085,494.438406,532.003563
185.35,275.56,44.35,101.53,300.98,61.56,484.090656,882.98475,283.791219,602.404875,473.321469,207.731375,371.136781,405.080375,427.175281
107.86,158.62,20.07,58.89,166.64,34.27,322.035813,633.773188,191.278219,414.036594,323.638469,145.963859,261.194797,289.763875,295.858219
32.38,46.61,4.3,16.03,47.17,9.85,155.175453,340.90475,92.9390625,205.906563,158.313875,66.6404453,132.62625,156.826859,151.184828
6.95,10.24,1.6,3.71,11.01,2.34,17.5076699,82.9333516,12.5024883,30.6943711,24.8490566,9.03525391,20.2362461,34.98075,26.3963613
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.68,11.31,1.77,4.1,12.17,2.59,23.564082,39.1447227,14.3364785,28.8617578,21.0793242,10.3153311,16.610084,18.2954043,20.4134434
34.83,52.47,6.48,16.5,56.09,9.38,182.663875,244.165,103.489977,216.144203,138.535984,76.4880625,113.74168,127.099953,152.359359
113.59,168.09,24.19,55.6,183.76,33.15,342.345156,474.126688,193.768625,413.891719,271.505063,145.952359,218.812531,241.971813,285.23475
190.9,285.57,43.27,99.19,310.2,59.84,500.904188,758.127563,296.535,606.683063,418.497594,215.828172,331.213188,363.436063,423.298375
252.35,374.7,59.17,130.98,397.92,83.85,625.129938,999.979625,374.628031,761.606938,539.02175,272.634688,426.346,464.762344,531.257438
286.37,432.98,67.9,152.29,417.32,97,696.491313,1154.5075,426.985188,865.447625,624.461,312.039688,492.046969,535.089688,594.174188
291,452.76,67.9,155.2,425.32,97,696.48925,1193.986,446.990906,894.918,646.742313,318.395063,497.493219,547.240563,596.98225
291,452.71,67.9,155.2,425.31,97,696.483438,1193.97825,447.741188,895.48525,646.734563,318.393719,497.481375,547.242438,596.985125
284.87,427.34,67.9,153.46,415.61,97,696.05975,1189.92988,426.831156,861.326625,646.619,313.6445,497.491781,546.889125,596.99675
245.47,365,58.12,132.79,393.29,86.91,598.380438,1051.54988,360.9455,739.466375,575.9335,265.12075,455.179656,486.704219,522.916688
183.58,272.9,43.92,100.54,298.09,61,457.655813,830.733375,269.55425,569.195375,445.889219,196.795406,351.026719,382.403063,404.210375
106.1,156.07,19.75,57.91,163.82,33.7,306.150219,599.40725,182.745594,392.364031,307.077563,138.657781,246.070125,274.275781,280.139688
32.75,47.56,4.6,16.36,48.07,10.11,147.453563,317.464781,88.4036797,193.946297,148.797828,63.6819219,124.597414,146.3355,142.263063
7.53,11.09,1.73,4.01,11.92,2.53,18.4641914,77.92,12.7943428,30.6223809,25.4038848,9.44713086,20.9825684,33.2163906,25.7903145
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.7,14.28,2.23,5.17,15.36,3.26,13.3848779,22.7921426,8.14401416,16.506498,12.3239971,5.92389111,9.73834668,10.659959,11.6905947
34.79,52.67,6.87,16.99,56.2,9.99,47.9710078,81.0264766,29.3389609,59.1149297,43.7332852,21.1861738,34.604125,37.715168,41.753582
105.37,155.91,22.45,51.6,170.4,30.82,93.0856641,155.983125,56.8418672,114.323844,84.652875,40.9059766,66.6170938,72.8529063,81.011375
180.08,269.35,40.82,93.58,292.61,56.23,231.394969,384.241219,141.570141,284.161094,207.987078,101.901391,164.079609,180.184969,200.834516
240.1,356.53,56.3,124.61,388.12,79.79,273.866,454.867094,167.710188,336.813969,246.181375,120.113984,194.638188,212.879828,236.399172
275.78,409.66,65.25,143.73,410.08,96.1,651.01075,1060.85925,391.931531,793.378125,573.56475,284.280688,453.077563,493.169031,556.079688
286.69,434.33,67.9,154.8,417.85,97,696.48625,1193.98838,445.924875,893.547625,646.7375,318.393969,497.495188,547.241938,596.98875
287.67,438.36,67.9,155.2,419.46,97,696.489,1193.98738,446.907438,890.36025,646.740125,318.395,497.489375,547.241688,596.985813
276.43,411.02,65.48,149.41,410.87,97,512.963969,875.091375,313.040438,631.897125,476.970938,228.110391,376.504969,406.267781,446.8595
234.47,348.64,55.52,126.84,378.52,83.01,589.504688,1030.66019,355.834,726.839375,565.371313,260.467531,444.659656,477.359406,513.60725
173.36,258.19,41.46,94.92,281.36,57.59,457.204531,827.886375,269.380344,567.662438,444.205281,197.663766,349.821188,381.8655,403.258844
100.16,147.35,18.86,54.53,154.55,31.8,315.479844,610.703313,189.857938,404.330719,314.559438,143.022563,252.150625,280.407,288.325031
33.26,48.73,5.35,16.87,49.41,10.55,115.458555,222.596094,70.0848594,146.387422,114.038313,51.2037852,91.900875,102.747703,105.434289
8.78,12.93,2.02,4.68,13.91,2.96,21.3424473,53.7883086,13.5302744,29.0969063,24.4230449,10.1473828,19.6266738,23.8646582,21.9759336
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.69,14.27,2.23,5.17,15.36,3.26,11.9237539,20.3043203,7.26750879,14.7073467,11.0128057,5.26731006,8.6912334,9.50988184,10.4204932
35.02,53.01,6.97,17.04,56.46,10.1,47.0162617,79.2186094,28.6597266,57.9248359,42.8477695,20.7529121,33.7703438,37.058418,40.9185742
101.49,149.92,21.68,49.8,163.5,30.39,279.478313,417.417688,164.46775,340.024938,232.705563,120.309891,185.43775,205.076141,237.060078
171.93,257.03,38.9,89.29,278.94,53.75,191.129547,316.441344,116.584328,235.007547,171.152359,83.6590156,135.188578,148.418078,165.641188
